sample_id,P_2,Q_2,P_3,Q_3,P_4,Q_4,P_5,Q_5,P_6,Q_6,P_7,Q_7,P_8,Q_8,P_9,Q_9,P_10,Q_10,P_11,Q_11,P_12,Q_12,P_13,Q_13,P_14,Q_14,P_15,Q_15,P_16,Q_16,P_17,Q_17,P_18,Q_18,P_19,Q_19,P_20,Q_20,P_21,Q_21,P_22,Q_22,P_23,Q_23,P_24,Q_24,P_25,Q_25,P_26,Q_26,P_27,Q_27,P_28,Q_28,P_29,Q_29,P_30,Q_30,P_31,Q_31,P_32,Q_32,P_33,Q_33
299,106.75236552511426,64.05141931506856,71.42140538855541,31.74284683935796,115.81383007998332,77.20922005332221,60.49625582108644,30.248127910543207,60.835885892796185,20.27862863093207,249.45978249580267,124.72989124790134,186.71416622149528,93.35708311074764,70.78048760080311,23.59349586693438,63.08302476292456,21.02767492097486,48.07313201385117,32.04875467590078,63.39481292435484,36.98030753920698,48.37116348678305,28.216512033956775,108.404295880751,72.26953058716732,58.4432348932865,9.740539148881078,54.740841163139194,18.246947054379735,51.423012333738164,17.14100411124606,84.50286878026661,37.55683056900738,73.45359034577902,32.646040153679564,86.39464488082307,38.397619947032474,104.88236260778865,46.6143833812394,86.46379284418751,38.42835237519444,91.20570909050575,50.66983838361432,453.4718793067541,215.9389901460733,398.51595850235685,189.7695040487413,54.723393940449924,22.801414141854128,73.5247010906117,30.6352921210882,54.96560973611043,18.321869912036814,110.22162407370689,73.48108271580459,209.4051191032352,104.7025595516176,193.2718791673033,90.19354361140826,246.97796056683006,117.60855265087143,65.34497608292861,43.56331738861907
300,78.06050580390428,46.836303482342565,78.51467456934748,34.89541091970999,88.49878986047284,58.99919324031522,71.948153781043,35.97407689052149,73.71519974110807,24.57173324703603,216.65979338395525,108.32989669197762,184.67126519239085,92.33563259619542,51.27263447188429,17.090878157294767,63.13938954384795,21.046463181282654,44.359907731562636,29.573271821041757,55.11606516745796,32.151038014350476,72.82841928491256,42.48324458286565,143.50411236020483,95.66940824013655,77.43794503370395,12.906324172283986,62.56344111835951,20.85448037278651,64.96110841427519,21.653702804758403,86.60729091161836,38.4921292940526,113.27728120945223,50.3454583153121,91.86407749187296,40.82847888527687,121.16315358822445,53.85029048365531,77.4956931236461,34.44253027717605,98.60357116304553,54.77976175724753,447.8138490267849,213.24469001275466,476.3607684512914,226.83846116728154,63.38441697578706,26.410173739911265,68.92941621141827,28.720590088090937,51.42144331735609,17.14048110578537,97.21251184314642,64.80834122876428,242.130482682486,121.065241341243,153.5439869004391,71.6538605535383,216.74037820930485,103.20970390919275,58.5495076904426,39.03300512696173
301,106.983614450175,64.190168670105,75.72713766010355,33.656505626712686,154.83367644557737,103.22245096371825,61.910540833323495,30.955270416661733,50.18507704561971,16.728359015206575,263.67859353099556,131.83929676549778,221.6947489899627,110.84737449498135,77.03108843720054,25.677029479066853,54.92520312811772,18.308401042705913,42.29632986691596,28.19755324461064,57.82927080779316,33.733741304546,61.92137184687615,36.12080024401108,126.84070292545606,84.5604686169707,74.14242984892657,12.357071641487755,58.12099519865109,19.373665066217036,59.76292449893815,19.92097483297939,89.69364335117928,39.86384148941301,91.65273286111292,40.73454793827241,118.04269689295975,52.46342084131544,109.07702562906273,48.478678057361215,88.69966516831823,39.422073408141436,82.55838329679581,45.86576849821991,473.4252611490007,225.4406005471431,469.00555517798654,223.335978656184,57.1768389671267,23.82368290296945,84.7412055965502,35.30883566522924,63.4286759379432,21.142891979314406,114.97475182872172,76.64983455248114,197.6683541775595,98.83417708877975,140.62006691405819,65.6226978932272,201.33217487173405,95.87246422463524,57.36855650763729,38.24570433842486
302,132.20344047207408,79.32206428324444,60.900744534335985,27.066997570815992,134.5536635440291,89.70244236268606,54.7679875364585,27.38399376822924,49.557937095698044,16.519312365232686,157.11314055020813,78.55657027510406,180.19710189912294,90.09855094956147,60.95064944920169,20.316883149733904,64.8811341486897,21.627044716229904,41.31274649343113,27.54183099562075,55.76980349613432,32.53238537274502,72.23913960870378,42.1394981050772,117.67579744260175,78.45053162840117,66.64965037024288,11.108275061707142,70.8061419947959,23.602047331598637,70.88293516989137,23.627645056630463,68.98580237473325,30.660356610992554,101.4840293797078,45.10401305764791,84.09060873428973,37.37360388190655,86.01291620133271,38.22796275614787,87.05319397763058,38.69030843450248,81.85150986676032,45.47306103708908,504.9609656005042,240.4576026669067,425.353539179839,202.54930437135184,62.539484640208684,26.058118600086942,50.437926419345764,21.015802674727393,75.93558685043521,25.311862283478412,95.73643333585774,63.82428889057182,165.8922547559032,82.9461273779516,142.24321813539245,66.38016846318318,168.25630434992968,80.12204969044268,54.29778899696164,36.19852599797443
303,97.0430567602618,58.22583405615708,78.67792109409545,34.96796493070909,135.1660457664309,90.1106971776206,65.48474400282512,32.74237200141255,44.331053387638015,14.777017795879342,247.93497241138786,123.96748620569393,206.64226181633063,103.32113090816532,55.36742445372544,18.45580815124182,59.76925664872326,19.923085549574424,40.817765543630166,27.211843695753444,61.77243094601591,36.03391805184261,53.22215842328862,31.04625908025169,108.33068461827483,72.22045641218321,56.83194185110638,9.471990308517725,74.32018568408664,24.773395228028885,65.81866326367042,21.939554421223477,76.46592420452274,33.9848552020101,76.42684862311619,33.96748827694053,79.43417112379979,35.30407605502212,99.58577695974867,44.26034531544385,107.95509481580923,47.98004214035966,94.72717978273901,52.62621099041058,564.0866011720708,268.61266722479553,448.4451911312419,213.54532911011515,63.17692615070429,26.32371922946011,51.89775177837609,21.62406324099003,68.66797838063897,22.889326126879663,112.4266323235143,74.9510882156762,209.7905415014755,104.89527075073775,129.28746095784462,60.33414844699419,256.60485234109274,122.19278682909174,77.80187715704355,51.8679181046957
304,90.12357416631123,54.07414449978673,89.62328115508143,39.83256940225841,131.28048458697464,87.52032305798309,61.04537091779505,30.52268545889751,76.16894785472229,25.38964928490744,173.70030998622394,86.85015499311197,241.36148403229973,120.68074201614986,67.50228882241277,22.50076294080426,63.874256029533285,21.2914186765111,47.938953981699676,31.95930265446645,82.52710438743141,48.14081089266831,59.77842869310836,34.870750070979874,141.20650638475286,94.13767092316857,59.08808549560398,9.848014249267324,59.970812572466826,19.990270857488948,46.93458450003268,15.644861500010897,97.08934527606175,43.15082012269411,92.84637150947334,41.26505400421037,103.04215713367168,45.79651428163186,99.35207622712561,44.15647832316694,103.29609307718454,45.9093747009709,95.95372964986731,53.30762758325963,328.1202239342816,156.24772568299122,376.74322857679965,179.4015374175236,75.25931679312811,31.358048663803366,60.00894311331897,25.00372629721623,63.95608167737619,21.318693892458736,106.17120342208457,70.78080228138971,273.60877204569863,136.80438602284931,168.58877070466983,78.6747596621793,171.8740988368487,81.84480896992793,63.41676707305939,42.27784471537292
305,108.57021277830286,65.14212766698171,77.20236215041521,34.31216095574009,104.82531045392385,69.8835403026159,54.19580367969946,27.09790183984972,57.268695126260425,19.089565042086814,158.65757567435458,79.32878783717729,235.0464466622204,117.5232233311102,63.04769762526006,21.015899208420024,48.97112590662463,16.323708635541546,48.07388398068155,32.04925598712103,58.928043584627616,34.37469209103277,79.08479531907481,46.132797269460305,117.97036252047161,78.64690834698106,44.53735697921035,7.422892829868387,74.47446703309701,24.82482234436568,58.02122991998323,19.34040997332775,89.45374372645104,39.757219433978236,79.17175282154776,35.187445698465666,74.7437770057395,33.21945644699533,81.53481081154213,36.23769369401872,58.542445063296896,26.018864472576396,71.0948758605805,39.49715325587807,413.3030952827529,196.8109977536918,387.0647376988827,184.31654176137266,61.46998896572169,25.612495402384027,73.44341681122626,30.601423671344264,68.47870499287535,22.82623499762512,150.43213354498556,100.28808902999037,198.81343851251987,99.40671925625993,154.51442539073406,72.10673184900928,203.3457940129366,96.83133048235074,55.86854865010757,37.24569910007171
306,101.5936342057248,60.956180523434874,79.09696542862932,35.15420685716858,102.85660694354978,68.57107129569985,65.11414638674572,32.557073193372844,33.10776720449692,11.035922401498977,175.22268772032746,87.61134386016373,210.45450493213906,105.22725246606953,68.16319536163384,22.72106512054462,46.87199965822015,15.623999886073387,47.870477431758964,31.91365162117264,92.60107490796369,54.017293696312144,61.11854344396065,35.65248367564371,146.22863842305568,97.48575894870379,62.48449126509561,10.41408187751593,57.59718768438415,19.19906256146139,57.921505555088636,19.307168518362886,67.77727947104634,30.12323532046504,81.38208686945734,36.16981638642548,91.82312008794665,40.81027559464295,80.80906621452183,35.91514053978748,100.19585862615386,44.531492722735045,85.68645234043221,47.60358463357346,419.1596963405632,199.59985540026813,340.26630349496236,162.03157309283918,58.19309399708074,24.247122498783632,72.52424140277864,30.218433917824424,64.90581405171261,21.635271350570875,120.58741861754608,80.39161241169738,214.0784859398825,107.03924296994126,119.24906310439641,55.649562782051696,254.77036735266773,121.31922254888936,56.80040652017715,37.8669376801181
307,101.11519194414656,60.669115166487934,74.66185608985987,33.183047151048825,108.13919394093715,72.09279596062476,53.25732254809693,26.628661274048454,56.14370322186832,18.71456774062278,174.15060194780818,87.07530097390409,208.65179960178364,104.32589980089182,68.10747374992451,22.70249124997484,67.55381852407855,22.51793950802619,49.8388199535745,33.225879969049664,45.86852209953474,26.75663789139526,54.540954491436466,31.81555678667127,124.44664962102206,82.96443308068137,38.623379781831346,6.437229963638554,58.33562928661725,19.445209762205756,59.36470952743261,19.78823650914421,93.06151195547187,41.360671980209716,75.16825988206081,33.408115503138134,99.88018238252069,44.39119217000919,81.8729830751481,36.387992477843596,88.29085650844839,39.2403806704215,103.81383517282912,57.674352873793964,448.5427943717256,213.5918068436788,342.10729971524165,162.90823795963883,66.95031298888344,27.89596374536809,65.34254058254453,27.22605857606021,46.477514522961826,15.49250484098728,77.66982236040522,51.779881573603475,255.4493000801949,127.72465004009744,160.4541421716416,74.87859968009946,186.01611305530142,88.57910145490541,53.448716355756076,35.63247757050405
308,103.39103240556551,62.0346194433393,80.93157875770117,35.9695905589783,125.24306669555465,83.49537779703643,61.941320434701495,30.970660217350733,68.7393931929609,22.913131064320307,173.37246700749688,86.68623350374844,191.27998551642904,95.63999275821452,64.69918437685956,21.566394792286527,46.43182135052943,15.477273783509816,50.664371431673615,33.77624762111574,28.70226923080606,16.742990384636865,65.59246342026559,38.262270328488256,140.77351223869098,93.84900815912732,66.78269845843269,11.13044974307211,61.828213300687935,20.609404433562652,49.42187191525259,16.473957305084202,103.1501616890103,45.8445163062268,104.52027013978015,46.45345339545784,85.16979106080271,37.85324047146787,89.39169733045802,39.72964325798134,67.68022750892699,30.080101115078662,87.03006370864546,48.35003539369193,366.45603199212223,174.50287237720102,388.4857681702075,184.993222938194,73.97627116173298,30.823446317388733,57.31970164678277,23.88320901949281,55.721054319741306,18.573684773247106,145.553489374046,97.03565958269732,175.71778106438563,87.85889053219282,151.46893537989908,70.68550317728628,227.3559539744485,108.2647399878326,55.50484318299415,37.00322878866277
309,118.38395558477932,71.03037335086759,88.1733741052463,39.18816626899835,137.9403011696352,91.9602007797568,53.38558153215371,26.692790766076843,59.7698604594899,19.923286819829972,151.11448581942437,75.55724290971219,180.63247548820863,90.31623774410431,56.890126930267975,18.963375643422662,66.56504408699311,22.18834802899771,45.28187125508778,30.18791417005852,46.58780677168576,27.176220616816693,60.202533068126165,35.11814428974026,115.87230290125441,77.2482019341696,53.8591938225245,8.976532303754079,69.21740175696556,23.072467252321857,70.81077227974723,23.60359075991575,98.66727232911815,43.85212103516362,74.63284508608979,33.17015337159546,101.92030809549051,45.29791470910689,51.21580837550169,22.76258150022297,92.49730987738677,41.10991550106078,123.42091429911964,68.56717461062205,351.46097937267257,167.36237112984404,403.69563294338184,192.23601568732462,53.528641786569516,22.30360074440396,66.11678222629487,27.54865926095619,69.11461799126224,23.038205997087417,107.65191500645201,71.76794333763468,172.33488324494454,86.16744162247227,179.86215540086215,83.93567252040239,238.08217517390105,113.37246436852428,73.95788156985564,49.30525437990376
310,100.87156461474925,60.52293876884954,97.63936568825007,43.395273639222246,119.7099123416538,79.8066082277692,54.38594883898328,27.19297441949163,61.986856806191476,20.662285602063832,255.34644840139532,127.67322420069766,232.05283251104692,116.02641625552346,61.07706379357326,20.359021264524426,77.09445012253647,25.698150040845498,48.30365691852271,32.20243794568181,64.64829962172188,37.71150811267109,74.17623793688512,43.269472129849646,127.39943762870615,84.93295841913744,60.77981972470212,10.129969954117016,73.07666777067526,24.35888925689176,71.76266233890829,23.920887446302768,101.53237543325842,45.125500192559294,87.76343356463774,39.005970473172326,100.89688972523027,44.84306210010234,85.68537503732234,38.0823889054766,85.82797372070522,38.14576609809121,81.17851125146747,45.09917291748194,468.8817968904074,223.27704613828917,314.53298183359766,149.77761039695122,60.08068607218548,25.033619196743942,53.14833759443182,22.145140664346584,59.6388751895932,19.87962506319774,128.50219938433958,85.66813292289305,214.77073948893832,107.38536974446916,134.63891630354257,62.831494274986575,186.14209840986737,88.6390944808892,71.99698128518033,47.997987523453546
311,83.52228636577253,50.11337181946352,87.42612640179459,38.85605617857537,146.26288715353317,97.50859143568877,58.202153241946526,29.10107662097325,72.57173771998897,24.19057923999633,169.86265195516035,84.93132597758017,216.17926423221533,108.08963211610767,69.32174544994349,23.107248483314503,60.12449794306995,20.041499314356656,37.36705404581869,24.911369363879125,52.499675176121826,30.624810519404395,59.80394419018788,34.885634110942924,103.45016610882482,68.9667774058832,51.91814855598653,8.653024759331084,74.8225618796562,24.94085395988541,53.26397697398902,17.754658991329677,41.04830251387601,18.243690006167114,92.00733278355885,40.89214790380393,98.37611677180337,43.72271856524594,98.91581718079478,43.96258541368656,85.87346094408224,38.165982641814324,101.84171069011786,56.578728161176606,290.75756273730445,138.45598225585923,408.30568629980957,194.43127919038545,62.33412885503721,25.972553689598826,46.728266496685634,19.470111040285673,74.35448657021671,24.78482885673891,102.79481840704092,68.52987893802728,191.79156975699158,95.89578487849579,162.5060228032131,75.83614397483284,221.389862306495,105.42374395547377,53.016832319087285,35.344554879391524
312,123.3572767813983,74.01436606883898,106.21536187012877,47.20682749783501,112.06117450966713,74.70744967311141,66.96633541921713,33.48316770960855,65.0675319157807,21.68917730526024,186.66200991519503,93.33100495759751,193.80691235159824,96.90345617579912,67.83263337613634,22.610877792045454,74.23808715289799,24.746029050966005,49.25320725498902,32.83547150332601,65.95090078864725,38.471358793377554,69.11570923290516,40.317497052528005,126.20031738469915,84.13354492313276,62.829195821759924,10.471532636959981,62.926724874613264,20.975574958204426,53.9782355396299,17.99274517987664,84.83556683468157,37.704696370969586,82.52546519737668,36.67798453216741,74.14636202817319,32.953938679188084,83.42226654508991,37.07656290892885,84.78748641781026,37.683327296804556,71.45990286817248,39.69994603787361,309.0764980409891,147.17928478142335,376.5247078145279,179.29747991167991,49.46902385464817,20.612093272770064,49.968525139212844,20.820218808005343,49.66311727992837,16.554372426642797,109.760114428508,73.17340961900533,189.55417087349332,94.77708543674666,149.55040832682747,69.79019055251953,219.8311556296025,104.68150268076307,38.31308990361674,25.542059935744494
313,104.30786872653759,62.58472123592255,122.97094567819036,54.65375363475127,105.24213970876403,70.16142647250935,63.89014829817021,31.94507414908509,65.79744211930918,21.9324807064364,197.8910972184205,98.94554860921025,246.0418421202043,123.02092106010215,55.79211784137343,18.597372613791148,77.34070361902236,25.78023453967413,51.73169654121263,34.48779769414175,59.900992910350865,34.94224586437134,67.15963477565329,39.17645361913108,92.07874550951385,61.3858303396759,52.896559829473475,8.816093304912242,48.42953058009752,16.14317686003251,63.391247333485175,21.130415777828397,103.71415454218462,46.095179796526494,70.12758638117072,31.167816169409207,98.15685308116333,43.62526803607259,81.04656409194881,36.02069515197724,87.46073299700559,38.87143688755804,110.4104706755532,61.33915037530735,468.7217917223371,223.20085320111284,421.6741820605317,200.79722955263406,46.474222220290486,19.36425925845436,63.51492066346993,26.464550276445795,71.9865188499534,23.995506283317805,110.77623189403141,73.8508212626876,161.92465834452508,80.96232917226254,142.22191128171053,66.3702252647983,194.04970709049132,92.40462242404347,62.20280311908674,41.46853541272449
314,105.02803901382842,63.01682340829705,93.58789997117228,41.5946222094099,140.9117953945068,93.94119692967121,54.792412346345714,27.396206173172846,61.99947973820097,20.666493246066995,207.12762549314616,103.56381274657308,196.1939777443381,98.09698887216905,45.43048908639499,15.143496362131668,62.38157889481341,20.793859631604477,46.73146022987768,31.154306819918453,60.69347997251043,35.404529983964416,63.50349287870911,37.04370417924698,110.22457194951963,73.48304796634642,64.2728174477933,10.712136241298877,61.067366293799566,20.35578876459986,64.64624514048944,21.548748380163154,103.44357410550143,45.9749218246673,93.58742348441682,41.59441043751858,80.63189468294058,35.83639763686248,85.72852585766199,38.10156704784977,82.28947985361513,36.57310215716228,78.94831415531775,43.860174530732095,373.3751196822661,177.79767603917426,465.89064226264935,221.8526867917377,63.53773382755631,26.474055761481786,34.42962033381099,14.345675139087906,63.546874483335856,21.18229149444529,96.45948265831461,64.30632177220974,239.62991834246967,119.81495917123483,168.08583348039878,78.44005562418614,199.65757644723678,95.07503640344606,74.74429168477296,49.82952778984864
315,80.45848125870818,48.27508875522491,100.97486010491627,44.877715602185006,122.53243196266658,81.68828797511105,57.39129831044999,28.69564915522498,58.31296371777561,19.437654572591875,233.39773555101957,116.69886777550978,215.1645683618879,107.58228418094394,68.54905113036362,22.849683710121212,65.39564223143348,21.798547410477834,45.19406863802173,30.12937909201449,50.686087753697414,29.566884522990154,61.58291425002812,35.92336664584973,126.39121971323893,84.26081314215928,56.77932324323657,9.463220540539423,57.10881192769468,19.036270642564897,60.970174823348536,20.323391607782852,107.7763422149155,47.90059653996244,84.80188186361069,37.68972527271586,93.47931211328087,41.54636093923594,96.70285962597046,42.97904872265354,74.40472268496927,33.068765637764116,97.27983284890078,54.04435158272267,486.6882812355015,231.75632439785778,369.4849636724369,175.94522079639847,59.87019825340364,24.945915938918176,55.38297066261589,23.076237776089947,48.85512911578208,16.28504303859403,120.91213702188327,80.60809134792217,248.96429277640982,124.48214638820491,169.62947885153187,79.16042346404825,228.95296013655866,109.02521911264695,57.83570355288895,38.557135701925965
316,86.74500939566366,52.04700563739819,90.67971382352684,40.302095032678594,124.55375905845355,83.03583937230236,70.85556216754955,35.42778108377476,42.419587690665935,14.139862563555315,231.23756066492095,115.61878033246047,220.13172586189,110.065862930945,47.454281646363334,15.818093882121115,65.97809809097274,21.992699363657586,45.99436269919048,30.662908466126986,58.441605811414526,34.090936723325136,64.29597914398664,37.5059878339922,143.46258998761672,95.64172665841114,55.849304292723026,9.3082173821205,51.94400906165827,17.31466968721943,57.930166401224014,19.310055467074676,87.21192953386634,38.76085757060726,106.06826697920219,47.14145199075653,71.49709753715825,31.776487794292557,94.56364581808056,42.02828703025802,81.19399138879129,36.08621839501835,83.50703250318192,46.392795835101076,449.79449028207205,214.18785251527234,471.70875747656015,224.62321784598095,64.64903597561938,26.937098323174734,55.761788784661306,23.234078660275536,65.76661731174657,21.922205770582195,116.25269315752978,77.50179543835318,200.26518468058936,100.13259234029468,100.42185092688183,46.863530432544884,231.43329774176104,110.20633225798142,58.83539356840544,39.223595712270296
317,94.949174889446,56.9695049336676,74.97790160178948,33.32351182301755,119.12297142367271,79.41531428244846,67.80984545998123,33.9049227299906,65.23970299975393,21.74656766658465,135.2488961152588,67.6244480576294,242.25481620137276,121.12740810068638,65.02735718646034,21.675785728820117,73.33913457866439,24.446378192888137,50.00507845784259,33.33671897189506,60.1238741268834,35.072259907348645,72.12278809397723,42.07162638815338,121.73855917967991,81.15903945311993,48.49976760370714,8.083294600617853,60.37018588538956,20.12339529512986,74.83135392970374,24.943784643234586,104.36393019824392,46.383968976997295,107.20078782380763,47.64479458835894,100.59011719062295,44.706718751387974,106.20186151436103,47.20082733971601,100.04538054672821,44.46461357632365,104.65684223372247,58.14269012984583,458.55534142413086,218.3596863924432,525.7038083338258,250.33514682563126,66.85095281381257,27.854563672421893,53.96184061517894,22.484100256324552,43.83417545889114,14.611391819630384,119.95367021428252,79.96911347618834,159.36756315592453,79.68378157796226,119.82737385743978,55.919441133471935,264.5850767156896,125.99289367413786,74.1955910820541,49.46372738803606
318,85.1335592328345,51.0801355397007,98.42330470339837,43.74369097928816,126.63919096892022,84.42612731261347,66.6907579925359,33.34537899626793,53.71896498318234,17.906321661060783,221.0040366644694,110.5020183322347,167.30792789582125,83.65396394791063,56.51213902864239,18.837379676214134,47.85163949709879,15.950546499032933,60.64709038287821,40.43139358858547,52.73207365624234,30.760376299474697,40.67351072163557,23.72621458762075,124.34523987441067,82.89682658294043,67.7711882251608,11.295198037526793,69.27742567854294,23.092475226180987,58.720385245744914,19.573461748581643,96.45820082591905,42.870311478186245,95.48941588956039,42.43974039536017,78.27329648973432,34.788131773215255,89.81843082933489,39.919302590815505,76.26615456729395,33.896068696575085,81.17014383353798,45.09452435196555,428.5374100269721,204.06543334617714,425.60560547926434,202.66933594250676,62.59039029090928,26.07932928787886,66.98486105876793,27.910358774486628,57.20114763113586,19.067049210378624,96.34507078574184,64.23004719049456,192.94839165989043,96.47419582994522,132.8689877410637,62.00552761249644,257.46822499763465,122.60391666554027,64.52522755624035,43.0168183708269
319,110.0104639227069,66.00627835362414,89.18334928256489,39.637044125584396,108.07698456402656,72.05132304268437,66.55012276246606,33.275061381233016,58.71688281966638,19.572294273222134,205.40522217185998,102.70261108592999,169.1517550901353,84.57587754506766,71.59837532777365,23.86612510925789,53.707124602852744,17.902374867617585,46.94226686891137,31.294844579274244,62.28050800747815,36.33029633769558,49.515299599361356,28.883924766294122,107.00715353140967,71.3381023542731,47.98442035040407,7.997403391734007,54.82616884887929,18.2753896162931,44.01181473210453,14.670604910701515,95.68939342795872,42.52861930131498,87.35191826988415,38.82307478661517,81.15591379250712,36.06929501889205,100.07890700363468,44.47951422383763,96.42184932958008,42.854155257591145,75.51840780843618,41.95467100468678,287.02980163837435,136.68085792303538,371.86112790679755,177.07672757466545,62.189696683446066,25.912373618102517,56.105610668165234,23.377337778402172,73.85418982729897,24.61806327576633,127.40680798156845,84.9378719877123,168.9226128665345,84.46130643326725,183.5201881264031,85.64275445898816,238.40124610024475,113.52440290487841,61.76717266910834,41.178115112738894
320,80.73942643487788,48.44365586092673,110.40313549763935,49.06806022117304,151.59003471886518,101.06002314591012,74.26993342236148,37.134966711180724,64.97500322508303,21.658334408361014,186.8171928226168,93.4085964113084,145.1101386241384,72.5550693120692,72.72919920822187,24.24306640274063,46.36316276957576,15.454387589858591,40.15541658568456,26.770277723789707,70.8902490869693,41.35264530073209,57.787786894407745,33.70954235507118,105.91576562582327,70.61051041721551,65.30947827459707,10.884913045766172,58.78709175307662,19.59569725102555,59.759140820510254,19.91971360683676,89.1971445194062,39.643175341958305,74.73301983994874,33.21467548442166,109.79370673097122,48.79720299154276,80.24438391169204,35.664170627418684,98.241552533824,43.662912237255114,76.33379879884936,42.407665999360766,414.19634217598883,197.23635341713748,470.18092876691946,223.89568036519967,56.1081409657069,23.378392069044533,58.08585392324736,24.202439134686394,49.155733466994356,16.385244488998122,129.89075760660958,86.59383840440638,195.28635109833496,97.64317554916748,168.3567870585453,78.56650062732119,163.1830720620406,77.70622479144788,56.81918993463853,37.879459956425684
321,113.05665510752894,67.83399306451736,108.79883656671586,48.355038474095934,116.20559246322792,77.47039497548528,63.59657205879459,31.798286029397282,78.05233164686318,26.017443882287733,174.44174326329062,87.22087163164531,243.35663351416667,121.67831675708334,66.50782903685861,22.169276345619544,46.7111755000306,15.570391833343537,51.094997450541065,34.06333163369404,61.77872396812579,36.03758898140671,51.347642615647544,29.952791525794396,118.53000713918023,79.02000475945349,55.283192327326944,9.213865387887818,44.02351033748185,14.674503445827288,61.56282457636326,20.520941525454425,102.54969361431438,45.577641606361944,88.70871079624861,39.4260936872216,87.11690747152102,38.71862554289823,98.95313098037663,43.97916932461183,77.4800823976916,34.435592176751825,104.48858541016321,58.049214116757355,392.88392477541623,187.08758322638863,377.2253038292411,179.63109706154333,48.408272273796115,20.17011344741504,53.437023588935865,22.265426495389935,69.11142055022049,23.037140183406834,92.4687218790956,61.64581458606373,167.6011994753542,83.8005997376771,137.93292830785737,64.36869987700014,191.90901952459626,91.38524739266487,45.85982644463483,30.57321762975655
322,97.47472954102419,58.48483772461451,83.54535054192044,37.13126690752019,132.41917548452415,88.27945032301609,57.23623275203609,28.61811637601803,63.269246528867576,21.089748842955863,214.1885604464744,107.0942802232372,219.16329882372466,109.58164941186233,59.527372580507986,19.842457526836,70.34444729107939,23.44814909702647,36.24441392628913,24.162942617526085,78.13651011275925,45.57963089910956,61.40609508794653,35.82022213463547,102.37545787423,68.25030524948666,38.770315381774026,6.461719230295667,53.99515820558227,17.998386068527427,51.899599447060154,17.29986648235339,115.48183234143687,51.32525881841639,70.50148732797166,31.3339943679874,62.12370537871494,27.610535723873305,80.84781239991051,35.93236106662689,81.18658371604414,36.08292609601961,95.74897351809663,53.193874176720364,457.9704994945119,218.08119023548178,491.9656524302823,234.26935830013437,52.78337524799826,21.993073019999265,62.106308082571005,25.87762836773791,42.692184080667545,14.230728026889185,92.92603497921922,61.950689986146145,215.4128583401693,107.70642917008465,127.53183543933419,59.51485653835599,180.3200699403703,85.86669997160489,69.70410604574231,46.46940403049487
323,83.48030990530297,50.088185943181784,72.01819059007474,32.00808470669988,131.17542105438469,87.45028070292312,56.18973453908214,28.094867269541055,54.50302244237035,18.16767414745679,197.3813833087763,98.69069165438815,188.32528138106224,94.16264069053112,68.91839711581409,22.972799038604702,49.725541944476475,16.57518064815883,48.8179326934781,32.54528846231873,70.2237421177406,40.96384956868201,56.5155263011183,32.96739034231901,101.99137474087958,67.99424982725304,64.12078998526175,10.686798330876952,52.12408937899518,17.374696459665063,52.37987802462296,17.45995934154099,68.03048509710476,30.23577115426878,104.6333135295934,46.50369490204151,84.36122268743267,37.49387674997008,110.47737004355605,49.10105335269157,91.84452986912196,40.81979105294309,107.1067739630389,59.50376331279941,474.4475588707287,225.9274089860612,407.3832241766102,193.99201151267147,68.6343457199686,28.597644049986904,55.27946678938259,23.033111162242736,63.008877028607785,21.002959009535935,103.63856564130556,69.0923770942037,218.20205542721854,109.10102771360927,149.24991038848657,69.64995818129377,232.52409386406737,110.72575898288919,48.783258574409864,32.52217238293991
324,60.595447251709494,36.357268351025695,79.80919079406335,35.470751464028154,123.23876104675738,82.15917403117157,67.60170573634123,33.8008528681706,61.07988735798378,20.359962452661264,203.94160230881903,101.97080115440951,212.771691546899,106.3858457734495,56.09606114972274,18.698687049907587,73.87037486959314,24.623458289864384,38.81594557014253,25.877297046761687,77.48817019557617,45.201432614086094,67.38886087309876,39.31016884264094,123.77394493488782,82.51596328992521,50.82251701669718,8.470419502782859,71.39691720034804,23.79897240011602,51.944778427774544,17.31492614259152,96.04085316240456,42.684823627735355,95.51953884458112,42.45312837536938,78.49408181930177,34.88625858635634,69.93124404101795,31.080552907119085,100.09245911739006,44.485537385506696,67.03955241728633,37.2441957873813,361.0239058863457,171.91614566016457,417.52135112490066,198.8196910118574,52.93194938975598,22.054978912398315,67.60259944860192,28.16774977025079,59.54940085080147,19.849800283600494,92.35972482201672,61.57314988134448,232.11021475304855,116.05510737652428,179.15388101204928,83.60514447228972,240.15139627434246,114.35780774968686,71.91904930496432,47.94603286997621
